"id","listid","test_cue","typed_word","testRT","cue_output_order","cue_study_position","color_condition","cue_condition","presented_color","studyRT","resp","expect_test","use_help","recall_all_q","cue_prioritem","word_prioritem","cue_postitem","word_postitem","resp_study_position","resp_cond"
"19233",2,"earth","planet",5907.12999999872,1,10,"blue","process","red",1382.60599999863,"larger","No","Yes","Yes","process","goose","process","heart",21,"remember"
"19233",2,"earth","p",6052.79299999925,2,10,"blue","process","red",1382.60599999863,"larger","No","Yes","Yes","process","goose","process","heart",NA,NA
"19233",2,"casino","gamble",5277.88099999749,1,30,"blue","remember","blue",1439.54599999427,"smaller","No","Yes","Yes","remember","newspaper","remember","sweater",NA,NA
"19233",2,"casino","",3748.61199999764,2,30,"blue","remember","blue",1439.54599999427,"smaller","No","Yes","Yes","remember","newspaper","remember","sweater",NA,NA
"19233",2,"casino","",2935.25099999865,3,30,"blue","remember","blue",1439.54599999427,"smaller","No","Yes","Yes","remember","newspaper","remember","sweater",NA,NA
"19233",2,"lawn","nurse",10113.1379999971,1,2,"blue","remember","blue",2422.97799999593,"larger","No","Yes","Yes","process","nurse","remember","pole",1,"process"
"19233",2,"lawn","",1851.64899999718,2,2,"blue","remember","blue",2422.97799999593,"larger","No","Yes","Yes","process","nurse","remember","pole",NA,NA
"19233",2,"virus","dragon",6611.1029999936,1,26,"blue","process","red",2823.77999999421,"smaller","No","Yes","Yes","remember","dragon","process","taxi",25,"remember"
"19233",2,"virus","",5369.30299999856,2,26,"blue","process","red",2823.77999999421,"smaller","No","Yes","Yes","remember","dragon","process","taxi",NA,NA
"19233",2,"ranch","branch",4346.26199999813,1,12,"blue","remember","blue",2418.83299999731,"larger","No","Yes","Yes","process","heart","process","string",23,"remember"
"19233",2,"ranch","",7619.62300000014,2,12,"blue","remember","blue",2418.83299999731,"larger","No","Yes","Yes","process","heart","process","string",NA,NA
"19233",2,"market","earth",6464.94699999457,1,24,"blue","process","red",2009.46599999326,"larger","No","Yes","Yes","remember","branch","remember","dragon",10,"process"
"19233",2,"market","",5501.89299999853,2,24,"blue","process","red",2009.46599999326,"larger","No","Yes","Yes","remember","branch","remember","dragon",NA,NA
"19233",2,"chair","branch",7106.72999999835,1,18,"blue","process","red",2792.39999999676,"larger","No","Yes","Yes","remember","steak","process","wolf",23,"remember"
"19233",2,"chair","",4868.32699999725,2,18,"blue","process","red",2792.39999999676,"larger","No","Yes","Yes","remember","steak","process","wolf",NA,NA
"19233",2,"jeep","",11985.8559999987,1,8,"blue","remember","blue",6233.77299999457,"larger","No","Yes","Yes","process","dessert","process","goose",NA,NA
"19233",2,"sink","bush",4851.38799999934,1,6,"blue","process","red",1462.16800000041,"larger","No","Yes","Yes","remember","bush","process","dessert",5,"remember"
"19233",2,"sink","",7118.4989999989,2,6,"blue","process","red",1462.16800000041,"larger","No","Yes","Yes","remember","bush","process","dessert",NA,NA
"19233",2,"dentist","planet",6501.03400000022,1,22,"blue","process","red",5215.31999999809,"smaller","No","Yes","Yes","remember","planet","remember","branch",21,"remember"
"19233",2,"dentist","earth",2690.49499999778,2,22,"blue","process","red",5215.31999999809,"smaller","No","Yes","Yes","remember","planet","remember","branch",10,"process"
"19233",2,"dentist","",2767.60599999735,3,22,"blue","process","red",5215.31999999809,"smaller","No","Yes","Yes","remember","planet","remember","branch",NA,NA
"19233",2,"lamp","lawn",11986.8239999965,1,4,"blue","process","red",1670.00899999903,"larger","No","Yes","Yes","remember","pole","remember","bush",2,"remember"
"19233",2,"bridge","taxi",4195.99799999618,1,28,"blue","process","red",3400.10999999696,"smaller","No","Yes","Yes","process","taxi","remember","newspaper",27,"process"
"19233",2,"bridge","",7769.81199999922,2,28,"blue","process","red",3400.10999999696,"smaller","No","Yes","Yes","process","taxi","remember","newspaper",NA,NA
"19233",2,"pill","sink",5298.33299999987,1,16,"blue","remember","blue",1736.79099999613,"larger","No","Yes","Yes","remember","curtain","remember","steak",6,"process"
"19233",2,"pill","",6669.37099999841,2,16,"blue","remember","blue",1736.79099999613,"larger","No","Yes","Yes","remember","curtain","remember","steak",NA,NA
"19233",2,"devil","priest",4549.24099999736,1,14,"blue","remember","blue",2044.92399999534,"smaller","No","Yes","Yes","process","string","remember","curtain",NA,NA
"19233",2,"devil","unive",7418.71299999952,2,14,"blue","remember","blue",2044.92399999534,"smaller","No","Yes","Yes","process","string","remember","curtain",NA,NA
"19232",2,"soda","liver",7086,1,10,"blue","remember","blue",2570,"smaller","No","No","Yes","remember","liver","remember","child",9,"remember"
"19232",2,"soda","",4875.00000000012,2,10,"blue","remember","blue",2570,"smaller","No","No","Yes","remember","liver","remember","child",NA,NA
"19232",2,"frog","flower",3631,1,2,"blue","remember","blue",3437,"larger","No","No","Yes","process","flower","remember","guitar",1,"process"
"19232",2,"frog","tank",6230.00000000012,2,2,"blue","remember","blue",3437,"larger","No","No","Yes","process","flower","remember","guitar",5,"remember"
"19232",2,"frog","",2075,3,2,"blue","remember","blue",3437,"larger","No","No","Yes","process","flower","remember","guitar",NA,NA
"19232",2,"wallet","liver",8105,1,6,"blue","remember","blue",1266,"smaller","No","No","Yes","remember","tank","remember","lion",9,"remember"
"19232",2,"wallet","surgeon",3487,2,6,"blue","remember","blue",1266,"smaller","No","No","Yes","remember","tank","remember","lion",NA,NA
"19232",2,"wallet","",339,3,6,"blue","remember","blue",1266,"smaller","No","No","Yes","remember","tank","remember","lion",NA,NA
"19232",2,"library","valley",4146,1,26,"blue","process","red",1676,"smaller","No","No","Yes","remember","valley","process","jungle",25,"remember"
"19232",2,"library","stairs",1996,2,26,"blue","process","red",1676,"smaller","No","No","Yes","remember","valley","process","jungle",24,"remember"
"19232",2,"library","",5796.00000000012,3,26,"blue","process","red",1676,"smaller","No","No","Yes","remember","valley","process","jungle",NA,NA
"19232",2,"crown","phone",9465,1,30,"blue","remember","blue",2536,"larger","No","No","Yes","process","phone","remember","soldier",29,"process"
"19232",2,"crown","",2488,2,30,"blue","remember","blue",2536,"larger","No","No","Yes","process","phone","remember","soldier",NA,NA
"19232",2,"camera","",11989.0000000001,1,4,"blue","remember","blue",1092,"smaller","No","No","Yes","remember","guitar","remember","tank",NA,NA
"19232",2,"stairs","valley",4029,1,24,"blue","remember","blue",1423,"smaller","No","No","Yes","process","satellite","remember","valley",25,"remember"
"19232",2,"stairs","satellite",4424,2,24,"blue","remember","blue",1423,"smaller","No","No","Yes","process","satellite","remember","valley",23,"process"
"19232",2,"stairs","",3472,3,24,"blue","remember","blue",1423,"smaller","No","No","Yes","process","satellite","remember","valley",NA,NA
"19232",2,"jewelry","phone",4421.00000000012,1,28,"blue","process","red",708,"smaller","No","No","Yes","process","jungle","process","phone",29,"process"
"19232",2,"jewelry","",7544,2,28,"blue","process","red",708,"smaller","No","No","Yes","process","jungle","process","phone",NA,NA
"19232",2,"penny","string",2653,1,22,"blue","process","red",1216,"smaller","No","No","Yes","process","string","process","satellite",21,"process"
"19232",2,"penny","",9314,2,22,"blue","process","red",1216,"smaller","No","No","Yes","process","string","process","satellite",NA,NA
"19232",2,"robin","fruit",10109,1,14,"blue","process","red",2096,"smaller","No","No","Yes","process","fruit","process","nanny",13,"process"
"19232",2,"robin","",1851.00000000012,2,14,"blue","process","red",2096,"smaller","No","No","Yes","process","fruit","process","nanny",NA,NA
"19232",2,"cave","",11990,1,8,"blue","remember","blue",1183,"larger","No","No","Yes","remember","lion","remember","liver",NA,NA
"19232",2,"tooth","tank",5086,1,20,"blue","remember","blue",978,"smaller","No","No","Yes","process","brain","process","string",5,"remember"
"19232",2,"tooth","surgeon",6483,2,20,"blue","remember","blue",978,"smaller","No","No","Yes","process","brain","process","string",NA,NA
"19232",2,"tooth","",354,3,20,"blue","remember","blue",978,"smaller","No","No","Yes","process","brain","process","string",NA,NA
"19232",2,"nest","fruit",2412.00000000012,1,12,"blue","process","red",3050,"smaller","No","No","Yes","remember","child","process","fruit",13,"process"
"19232",2,"nest","frog",5594,2,12,"blue","process","red",3050,"smaller","No","No","Yes","remember","child","process","fruit",2,"remember"
"19232",2,"nest","",3920,3,12,"blue","process","red",3050,"smaller","No","No","Yes","remember","child","process","fruit",NA,NA
"19232",2,"castle","dessert",10262.0000000001,1,16,"blue","process","red",1144,"larger","No","No","Yes","process","nanny","process","basement",NA,NA
"19232",2,"castle","",1703,2,16,"blue","process","red",1144,"larger","No","No","Yes","process","nanny","process","basement",NA,NA
"19232",2,"highway","tooth",4970,1,18,"blue","remember","blue",2240,"larger","No","No","Yes","process","basement","process","brain",20,"remember"
"19232",2,"highway","valley",4048,2,18,"blue","remember","blue",2240,"larger","No","No","Yes","process","basement","process","brain",25,"remember"
"19232",2,"highway","",2912,3,18,"blue","remember","blue",2240,"larger","No","No","Yes","process","basement","process","brain",NA,NA
"19231",2,"penny","wolf",4470.70099995914,1,20,"red","process","blue",1380.36499993282,"smaller","No","No","Yes","process","jungle","remember","wolf",21,"remember"
"19231",2,"penny","butler",6116.28100000031,2,20,"red","process","blue",1380.36499993282,"smaller","No","No","Yes","process","jungle","remember","wolf",10,"process"
"19231",2,"penny","",1370.81499999983,3,20,"red","process","blue",1380.36499993282,"smaller","No","No","Yes","process","jungle","remember","wolf",NA,NA
"19231",2,"garden","cabin",4918.84799997939,1,12,"red","remember","red",839.756999948644,"larger","No","No","Yes","process","toast","process","empire",NA,NA
"19231",2,"garden","finger",3132.51999990083,2,12,"red","remember","red",839.756999948644,"larger","No","No","Yes","process","toast","process","empire",22,"remember"
"19231",2,"garden","",3910.90499995812,3,12,"red","remember","red",839.756999948644,"larger","No","No","Yes","process","toast","process","empire",NA,NA
"19231",2,"goose","cloud",6596.37399996561,1,14,"red","process","blue",2121.57699989947,"smaller","No","No","Yes","process","empire","remember","surgeon",26,"remember"
"19231",2,"goose","",5381.45599993609,2,14,"red","process","blue",2121.57699989947,"smaller","No","No","Yes","process","empire","remember","surgeon",NA,NA
"19231",2,"window","cabin",3783.29399995669,1,6,"red","remember","red",1173.46799993969,"smaller","No","No","Yes","process","fort","process","branch",NA,NA
"19231",2,"window","",8188.27599992347,2,6,"red","remember","red",1173.46799993969,"smaller","No","No","Yes","process","fort","process","branch",NA,NA
"19231",2,"stairs","dog",2384.52200000221,1,28,"red","process","blue",1939.81599996198,"larger","No","No","Yes","remember","jeep","process","dog",29,"process"
"19231",2,"stairs","cloud",3272.94099995273,2,28,"red","process","blue",1939.81599996198,"larger","No","No","Yes","remember","jeep","process","dog",26,"remember"
"19231",2,"stairs","",6300.52699993597,3,28,"red","process","blue",1939.81599996198,"larger","No","No","Yes","remember","jeep","process","dog",NA,NA
"19231",2,"butler","tiger",4213.99799995602,1,10,"red","process","blue",1117.43699990102,"larger","No","No","Yes","remember","monkey","process","toast",NA,NA
"19231",2,"butler","finger",2589.63400000415,2,10,"red","process","blue",1117.43699990102,"larger","No","No","Yes","remember","monkey","process","toast",22,"remember"
"19231",2,"butler","",5147.4549999017,3,10,"red","process","blue",1117.43699990102,"larger","No","No","Yes","remember","monkey","process","toast",NA,NA
"19231",2,"statue","cloud",3571.05299996433,1,8,"red","process","blue",1740.95799993118,"larger","No","No","Yes","process","branch","remember","monkey",26,"remember"
"19231",2,"statue","stairs",1621.23799993203,2,8,"red","process","blue",1740.95799993118,"larger","No","No","Yes","process","branch","remember","monkey",28,"process"
"19231",2,"statue","",6767.70099997858,3,8,"red","process","blue",1740.95799993118,"larger","No","No","Yes","process","branch","remember","monkey",NA,NA
"19231",2,"buffalo","monkey",5136.26499991072,1,24,"red","process","blue",885.793999928981,"larger","No","No","Yes","process","belt","remember","wrist",9,"remember"
"19231",2,"buffalo","",6835.81699996174,2,24,"red","process","blue",885.793999928981,"larger","No","No","Yes","process","belt","remember","wrist",NA,NA
"19231",2,"virus","universe",3520.60200000741,1,18,"red","remember","red",1394.24700001342,"smaller","No","No","Yes","remember","barn","process","jungle",NA,NA
"19231",2,"virus","cloud",2936.52599991113,2,18,"red","remember","red",1394.24700001342,"smaller","No","No","Yes","remember","barn","process","jungle",26,"remember"
"19231",2,"virus","",5514.86899997958,3,18,"red","remember","red",1394.24700001342,"smaller","No","No","Yes","remember","barn","process","jungle",NA,NA
"19231",2,"cloud","finger",2985.07999996131,1,26,"red","remember","red",961.739999952668,"larger","No","No","Yes","remember","wrist","remember","jeep",22,"remember"
"19231",2,"cloud","wolf",1887.14799996838,2,26,"red","remember","red",961.739999952668,"larger","No","No","Yes","remember","wrist","remember","jeep",21,"remember"
"19231",2,"cloud","",7085.57999995863,3,26,"red","remember","red",961.739999952668,"larger","No","No","Yes","remember","wrist","remember","jeep",NA,NA
"19231",2,"peanut","bread",3096.80299990729,1,2,"red","remember","red",615.835999923991,"smaller","No","No","Yes","process","lawyer","remember","corn",NA,NA
"19231",2,"peanut","corn",1051.18099999439,2,2,"red","remember","red",615.835999923991,"smaller","No","No","Yes","process","lawyer","remember","corn",3,"remember"
"19231",2,"peanut","",7804.84599999862,3,2,"red","remember","red",615.835999923991,"smaller","No","No","Yes","process","lawyer","remember","corn",NA,NA
