"id","listid","study_position","color_condition","trial_condition","presented_color","word1","presented_position","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","recall_acc","exclude","loc_resp","loc_rt","loc_test_serial_position","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","pos_prioritem1","pos_prioritem","math_acc","n","loc_acc"
"87",1,20,"blue","remember","blue","tower","3",1064.40000001941,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",1162.1540000008,16,"process","process",-1.5,"process2","4","4",0.91304347826087,23,1
"87",1,21,"blue","remember","blue","coast","3",1435.06500003798,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",1706.61900000757,4,"remember","remember",0.5,"remember1","3","3",0.91304347826087,23,0
"87",1,22,"blue","remember","blue","blanket","2",1097.78200003144,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"4",1748.20600000961,5,"remember","remember",1.5,"remember2","3","3",0.91304347826087,23,0
"87",1,23,"blue","process","red","finger","3",1067.13199999958,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","2","2",0.91304347826087,23,NA
"87",1,24,"blue","remember","blue","toast","4",1095.23900004366,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1092.75400004711,6,"process","process",-0.5,"process1","3","3",0.91304347826087,23,0
"87",1,25,"blue","process","red","pole","1",1838.61900000551,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","4","4",0.91304347826087,23,NA
"87",1,26,"blue","process","red","soda","3",1156.83200002013,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.91304347826087,23,NA
"87",1,27,"blue","remember","blue","opera","2",833.967000054166,"larger","No","No",12.1061401666676,"Yes",3,2445.52800003567,1,FALSE,"4",3082.89000002085,1,"process","process",-1.5,"process2","3","3",0.91304347826087,23,0
"87",1,28,"blue","remember","blue","library","1",881.609000004421,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1376.66800003377,10,"remember","remember",0.5,"remember1","2","2",0.91304347826087,23,1
"87",1,29,"blue","remember","blue","glove","3",1051.28099999751,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",1382.26900001348,12,"remember","remember",1.5,"remember2","1","1",0.91304347826087,23,1
"87",1,30,"blue","process","red","diamond","1",2043.14500003413,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","3","3",0.91304347826087,23,NA
"87",1,31,"blue","process","red","camera","4",3025.80600002888,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.91304347826087,23,NA
"87",1,32,"blue","process","red","clown","2",1724.60400002875,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","4","4",0.91304347826087,23,NA
"87",2,1,"blue","process","red","tire","1",661.372000043746,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1738.57400004659,7,NA,NA,NA,NA,"2","2",0.91304347826087,23,1
"87",2,2,"blue","remember","blue","peanut","1",920.400000003749,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1970.7450000284,1,"process","process",-0.5,"process1","1","1",0.91304347826087,23,1
"87",2,3,"blue","process","red","lion","1",1089.42400001868,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",1310.74500001362,9,"remember","remember",0.5,"remember1","1","1",0.91304347826087,23,0
"87",2,4,"blue","process","red","wolf","2",911.847000013862,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"4",1103.66600001592,11,"process","process",-0.5,"process1","1","1",0.91304347826087,23,0
"87",2,5,"blue","process","red","devil","4",858.311000022921,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",1039.11799999815,29,"process","process",-1.5,"process2","2","2",0.91304347826087,23,0
"87",2,6,"blue","process","red","bread","2",691.11800002685,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",1380.15700000001,3,"process","process",-2.5,"process3","4","4",0.91304347826087,23,1
"87",2,7,"blue","remember","blue","passport","1",702.83600002859,"larger","No","No",12.1061401666676,"Yes",2,4238.32300004084,1,FALSE,"1",977.917000046466,21,"process","process",-2.5,"process3","2","2",0.91304347826087,23,1
"87",2,8,"blue","process","red","airplane","2",673.548000017647,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"4",837.208000015584,32,"remember","remember",0.5,"remember1","1","1",0.91304347826087,23,0
"87",2,9,"blue","process","red","statue","4",637.743000023533,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",965.804000037489,16,"process","process",-0.5,"process1","2","2",0.91304347826087,23,0
"87",2,10,"blue","remember","blue","chin","4",1193.98600000126,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"4",1215.04700003983,23,"process","process",-1.5,"process2","4","4",0.91304347826087,23,1
"87",2,11,"blue","remember","blue","bone","3",1560.23900005437,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",1108.43699999864,12,"remember","remember",0.5,"remember1","4","4",0.91304347826087,23,1
"87",2,12,"blue","process","red","penny","3",487.11900001968,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",1771.05100001825,4,"remember","remember",1.5,"remember2","3","3",0.91304347826087,23,0
"87",2,13,"blue","remember","blue","harbor","1",1199.98000002833,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",889.581000044593,22,"process","process",-0.5,"process1","3","3",0.91304347826087,23,0
"87",2,14,"blue","process","red","basket","3",1858.39199999976,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",1395.84400002018,5,"remember","remember",0.5,"remember1","1","1",0.91304347826087,23,1
"87",2,15,"blue","remember","blue","garden","4",1099.64900000242,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1254.54700001201,17,"process","process",-0.5,"process1","3","3",0.91304347826087,23,0
"87",2,16,"blue","remember","blue","burger","3",1110.05900002422,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",846.675000052899,28,"remember","remember",0.5,"remember1","4","4",0.91304347826087,23,1
"87",2,17,"blue","remember","blue","monkey","1",978.462000011874,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"4",746.220000007073,31,"remember","remember",1.5,"remember2","3","3",0.91304347826087,23,0
"87",2,18,"blue","remember","blue","dentist","3",1066.48700000736,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",888.264000004972,27,"remember","remember",2.5,"remember3","1","1",0.91304347826087,23,1
"87",2,19,"blue","process","red","turtle","3",1761.48700001783,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",721.333000043407,30,"remember","remember",2.5,"remember3","3","3",0.91304347826087,23,1
"87",2,20,"blue","remember","blue","lamp","4",1025.76500003756,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"4",931.974000008777,20,"process","process",-0.5,"process1","3","3",0.91304347826087,23,1
"87",2,21,"blue","remember","blue","tiger","4",2010.77900002303,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"4",1046.61900001217,26,"remember","remember",0.5,"remember1","4","4",0.91304347826087,23,1
"87",2,22,"blue","process","red","table","2",1939.27400004608,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",1317.88200004632,6,"remember","remember",1.5,"remember2","4","4",0.91304347826087,23,1
"87",2,23,"blue","process","red","ocean","1",1179.72600000474,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",1635.4440000396,10,"process","process",-0.5,"process1","2","2",0.91304347826087,23,0
"87",2,24,"blue","remember","blue","eagle","2",1459.34300005465,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",1563.38900003221,8,"process","process",-1.5,"process2","1","1",0.91304347826087,23,0
"87",2,25,"blue","remember","blue","island","3",2958.05000001437,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1024.44100000954,14,"remember","remember",0.5,"remember1","2","2",0.91304347826087,23,0
"87",2,26,"blue","process","red","bacon","4",1077.85800005205,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",940.641000046046,25,"remember","remember",1.5,"remember2","3","3",0.91304347826087,23,0
"87",2,27,"blue","process","red","forest","1",1443.44400004105,"larger","No","No",12.1061401666676,"Yes",1,5180.64300004696,1,FALSE,"1",1008.25900003547,24,"process","process",-0.5,"process1","4","4",0.91304347826087,23,1
"87",2,28,"blue","process","red","tooth","4",1248.08000004943,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1081.52900005248,13,"process","process",-1.5,"process2","1","1",0.91304347826087,23,0
"87",2,29,"blue","remember","blue","jewelry","2",3330.19800003862,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",1035.81300001196,15,"process","process",-2.5,"process3","4","4",0.91304347826087,23,1
"87",2,30,"blue","remember","blue","palace","2",1464.53800003324,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1024.66100002115,2,"remember","remember",0.5,"remember1","2","2",0.91304347826087,23,0
"87",2,31,"blue","remember","blue","bible","2",1602.67100003944,"smaller","No","No",12.1061401666676,"Yes",4,2634.01700000162,1,FALSE,"2",1130.4280000329,18,"remember","remember",1.5,"remember2","2","2",0.91304347826087,23,1
"87",2,32,"blue","process","red","cherry","3",928.618000004091,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",983.558000053512,19,"remember","remember",2.5,"remember3","2","2",0.91304347826087,23,1
"88",1,1,"red","remember","red","wolf","2",4678,"larger","No","No",12.1087,"Yes",1,2295,1,FALSE,"2",1335,10,NA,NA,NA,NA,"3","3",1,23,1
"88",1,2,"red","process","blue","island","2",1669,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",1,23,NA
"88",1,3,"red","process","blue","dragon","1",1544.00000000001,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","2","2",1,23,NA
"88",1,4,"red","process","blue","peanut","2",1432.00000000001,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","1","1",1,23,NA
"88",1,5,"red","remember","red","sandwich","3",1341,"smaller","No","No",12.1087,"Yes",3,5243,1,FALSE,"3",3473,1,"process","process",-2.5,"process3","2","2",1,23,1
"88",1,6,"red","process","blue","cookie","1",1541,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",1,23,NA
"88",1,7,"red","remember","red","finger","3",1086,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"4",1432,15,"process","process",-0.5,"process1","1","1",1,23,0
"88",1,8,"red","process","blue","basket","2",2273,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",1,23,NA
"88",1,9,"red","remember","red","chair","1",2080.00000000001,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"4",2991,2,"process","process",-0.5,"process1","2","2",1,23,0
"88",1,10,"red","remember","red","bone","4",4417,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"4",1454,6,"remember","remember",0.5,"remember1","1","1",1,23,1
"88",1,11,"red","process","blue","cherry","3",1715,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","4","4",1,23,NA
"88",1,12,"red","process","blue","jewelry","4",1427,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","3","3",1,23,NA
"88",1,13,"red","process","blue","whistle","1",1884.00000000001,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","4","4",1,23,NA
"88",1,14,"red","process","blue","cloud","4",3021,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-2.5,"process3","1","1",1,23,NA
"88",1,15,"red","process","blue","surgeon","4",4005,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-2.5,"process3","4","4",1,23,NA
"88",1,16,"red","process","blue","shark","1",2531,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-2.5,"process3","4","4",1,23,NA
"88",1,17,"red","remember","red","pill","2",2190,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"3",1365,7,"process","process",-2.5,"process3","1","1",1,23,0
"88",1,18,"red","process","blue","virus","2",4307,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",1,23,NA
"88",1,19,"red","remember","red","spider","4",4445,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"4",1230,3,"process","process",-0.5,"process1","2","2",1,23,1
"88",1,20,"red","remember","red","blanket","4",1419,"larger","No","No",12.1087,"Yes",2,3254,1,FALSE,"1",975,11,"remember","remember",0.5,"remember1","4","4",1,23,0
"88",1,21,"red","remember","red","nail","2",3691.00000000003,"smaller","No","No",12.1087,"Yes",8,3870,1,FALSE,"2",1318.00000000006,4,"remember","remember",1.5,"remember2","4","4",1,23,1
"88",1,22,"red","remember","red","passport","3",1817,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"4",1050,16,"remember","remember",2.5,"remember3","2","2",1,23,0
"88",1,23,"red","remember","red","lamp","1",1328.00000000003,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"2",1032,12,"remember","remember",2.5,"remember3","3","3",1,23,0
"88",1,24,"red","process","blue","diamond","3",1355,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","1","1",1,23,NA
"88",1,25,"red","process","blue","hammer","3",3502,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","3","3",1,23,NA
"88",1,26,"red","process","blue","liver","4",2625,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","3","3",1,23,NA
"88",1,27,"red","remember","red","chin","4",1273,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"4",1302,14,"process","process",-2.5,"process3","4","4",1,23,1
"88",1,28,"red","remember","red","brick","3",1361,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"4",1075,8,"remember","remember",0.5,"remember1","4","4",1,23,0
"88",1,29,"red","remember","red","concert","1",2036,"larger","No","No",12.1087,"Yes",6,3268,1,FALSE,"1",917,13,"remember","remember",1.5,"remember2","3","3",1,23,1
"88",1,30,"red","process","blue","bedroom","3",1914,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","1","1",1,23,NA
"88",1,31,"red","remember","red","lawn","1",794,"larger","No","No",12.1087,"Yes",4,2856,1,FALSE,"2",1236.00000000006,9,"process","process",-0.5,"process1","3","3",1,23,0
"88",1,32,"red","remember","red","apple","2",837,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"1",1168,5,"remember","remember",0.5,"remember1","1","1",1,23,0
"88",2,1,"red","remember","red","bible","4",1474,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"3",1155,19,NA,NA,NA,NA,"2","2",1,23,0
"88",2,2,"red","remember","red","tire","2",1038,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"2",1528.00000000012,10,"remember","remember",0.5,"remember1","4","4",1,23,1
"88",2,3,"red","remember","red","badge","2",789,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"3",952,29,"remember","remember",1.5,"remember2","2","2",1,23,0
"88",2,4,"red","remember","red","orange","1",1554,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"1",955,17,"remember","remember",2.5,"remember3","2","2",1,23,1
"88",2,5,"red","remember","red","eagle","4",1161.00000000006,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"2",865,28,"remember","remember",2.5,"remember3","1","1",1,23,0
"88",2,6,"red","remember","red","curtain","2",2563,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"3",958,32,"remember","remember",2.5,"remember3","4","4",1,23,0
"88",2,7,"red","process","blue","wrist","4",896.000000000058,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"3",1317,15,"remember","remember",2.5,"remember3","2","2",1,23,0
"88",2,8,"red","remember","red","sweater","2",1465,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"2",918,27,"process","process",-0.5,"process1","4","4",1,23,1
"88",2,9,"red","process","blue","nanny","3",1021,"larger","No","No",12.1087,"Yes",2,2404,1,FALSE,"1",1126,24,"remember","remember",0.5,"remember1","2","2",1,23,0
"88",2,10,"red","process","blue","earth","4",1083,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"2",1560,13,"process","process",-0.5,"process1","3","3",1,23,0
"88",2,11,"red","remember","red","lion","4",1757,"larger","No","No",12.1087,"Yes",3,4423,1,FALSE,"4",807,31,"process","process",-1.5,"process2","4","4",1,23,1
"88",2,12,"red","remember","red","casino","4",1426,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"1",1377,25,"remember","remember",0.5,"remember1","4","4",1,23,0
"88",2,13,"red","process","blue","cage","4",990,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"4",1489,8,"remember","remember",1.5,"remember2","4","4",1,23,1
"88",2,14,"red","process","blue","garden","2",910,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"2",2446,1,"process","process",-0.5,"process1","4","4",1,23,1
"88",2,15,"red","process","blue","phone","4",1010.00000000006,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"3",1262,20,"process","process",-1.5,"process2","2","2",1,23,0
"88",2,16,"red","process","blue","statue","1",811,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"2",1072,14,"process","process",-2.5,"process3","4","4",1,23,0
"88",2,17,"red","remember","red","harbor","3",933.000000000058,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"3",1006,5,"process","process",-2.5,"process3","1","1",1,23,1
"88",2,18,"red","remember","red","priest","1",977,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"1",2261,3,"remember","remember",0.5,"remember1","3","3",1,23,1
"88",2,19,"red","process","blue","child","1",1075,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"2",1206,6,"remember","remember",1.5,"remember2","1","1",1,23,0
"88",2,20,"red","process","blue","fruit","3",1017,"smaller","No","No",12.1087,"Yes",NA,NA,0,FALSE,"4",1390.00000000012,18,"process","process",-0.5,"process1","1","1",1,23,0
"88",2,21,"red","remember","red","robot","3",1477,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"1",2205,7,"process","process",-1.5,"process2","3","3",1,23,0
"88",2,22,"red","remember","red","empire","1",1026,"larger","No","No",12.1087,"Yes",1,4327,1,FALSE,"1",1072,16,"remember","remember",0.5,"remember1","3","3",1,23,1
"88",2,23,"red","remember","red","pipe","1",3376,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"3",1479,4,"remember","remember",1.5,"remember2","1","1",1,23,0
"88",2,24,"red","process","blue","house","3",2209.00000000006,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"3",1289,11,"remember","remember",2.5,"remember3","1","1",1,23,1
"88",2,25,"red","remember","red","costume","3",1279.00000000006,"larger","No","No",12.1087,"Yes",NA,NA,0,FALSE,"2",1118,26,"process","process",-0.5,"process1","3","3",1,23,0
